File version,1
Project name,New Project
Source version,4.2.9.0
Latest result run time,2017-10-13 14:13:06
Simulation time,1900-01-01 - 1900-12-31
Field,Units,RunName,ScenarioName,ScenarioInputSetName,Name,Site,ElementName,WaterFeatureType,ElementType,Structure,Custom
EOC
206
116,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #3: Catchment Inflow,link #3,Catchment Inflow,Storage Routing,Link,Catchment Inflow,7592b694-59a3-4f07-805b-0e9a4f29949b,
117,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #3: Catchment Inflow Applied Downstream,link #3,Catchment Inflow Applied Downstream,Storage Routing,Link,Catchment Inflow Applied Downstream,7592b694-59a3-4f07-805b-0e9a4f29949b,
118,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #3: Catchment Inflow To End Of Link,link #3,Catchment Inflow To End Of Link,Storage Routing,Link,Catchment Inflow To End Of Link,7592b694-59a3-4f07-805b-0e9a4f29949b,
119,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #3: Downstream Flow,link #3,Downstream Flow,Storage Routing,Link,Downstream Flow,7592b694-59a3-4f07-805b-0e9a4f29949b,
120,ML,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #3: Downstream Flow Volume,link #3,Downstream Flow Volume,Storage Routing,Link,Downstream Flow Volume,7592b694-59a3-4f07-805b-0e9a4f29949b,
121,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #3: Lateral Flow,link #3,Lateral Flow,Storage Routing,Link,Lateral Flow,7592b694-59a3-4f07-805b-0e9a4f29949b,
122,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #3: Lateral Flow Applied Downstream,link #3,Lateral Flow Applied Downstream,Storage Routing,Link,Lateral Flow Applied Downstream,7592b694-59a3-4f07-805b-0e9a4f29949b,
123,ML,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #3: Live Storage Volume,link #3,Live Storage Volume,Storage Routing,Link,Live Storage Volume,7592b694-59a3-4f07-805b-0e9a4f29949b,
124,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #3: Loss / Gain Flux,link #3,Loss / Gain Flux,Storage Routing,Link,Loss / Gain Flux,7592b694-59a3-4f07-805b-0e9a4f29949b,
125,ML,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #3: Storage Volume,link #3,Storage Volume,Storage Routing,Link,Storage Volume,7592b694-59a3-4f07-805b-0e9a4f29949b,
126,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #3: Time Series Flux,link #3,Time Series Flux,Storage Routing,Link,Time Series Flux,7592b694-59a3-4f07-805b-0e9a4f29949b,
127,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #3: Upstream Flow,link #3,Upstream Flow,Storage Routing,Link,Upstream Flow,7592b694-59a3-4f07-805b-0e9a4f29949b,
128,ML,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #3: Upstream Flow Volume,link #3,Upstream Flow Volume,Storage Routing,Link,Upstream Flow Volume,7592b694-59a3-4f07-805b-0e9a4f29949b,
129,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #4: Catchment Inflow,link #4,Catchment Inflow,Storage Routing,Link,Catchment Inflow,7592b694-59a3-4f07-805b-0e9a4f29949b,
130,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #4: Catchment Inflow Applied Downstream,link #4,Catchment Inflow Applied Downstream,Storage Routing,Link,Catchment Inflow Applied Downstream,7592b694-59a3-4f07-805b-0e9a4f29949b,
131,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #4: Catchment Inflow To End Of Link,link #4,Catchment Inflow To End Of Link,Storage Routing,Link,Catchment Inflow To End Of Link,7592b694-59a3-4f07-805b-0e9a4f29949b,
132,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #4: Downstream Flow,link #4,Downstream Flow,Storage Routing,Link,Downstream Flow,7592b694-59a3-4f07-805b-0e9a4f29949b,
133,ML,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #4: Downstream Flow Volume,link #4,Downstream Flow Volume,Storage Routing,Link,Downstream Flow Volume,7592b694-59a3-4f07-805b-0e9a4f29949b,
134,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #4: Lateral Flow,link #4,Lateral Flow,Storage Routing,Link,Lateral Flow,7592b694-59a3-4f07-805b-0e9a4f29949b,
135,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #4: Lateral Flow Applied Downstream,link #4,Lateral Flow Applied Downstream,Storage Routing,Link,Lateral Flow Applied Downstream,7592b694-59a3-4f07-805b-0e9a4f29949b,
136,ML,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #4: Live Storage Volume,link #4,Live Storage Volume,Storage Routing,Link,Live Storage Volume,7592b694-59a3-4f07-805b-0e9a4f29949b,
137,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #4: Loss / Gain Flux,link #4,Loss / Gain Flux,Storage Routing,Link,Loss / Gain Flux,7592b694-59a3-4f07-805b-0e9a4f29949b,
138,ML,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #4: Storage Volume,link #4,Storage Volume,Storage Routing,Link,Storage Volume,7592b694-59a3-4f07-805b-0e9a4f29949b,
139,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #4: Time Series Flux,link #4,Time Series Flux,Storage Routing,Link,Time Series Flux,7592b694-59a3-4f07-805b-0e9a4f29949b,
140,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #4: Upstream Flow,link #4,Upstream Flow,Storage Routing,Link,Upstream Flow,7592b694-59a3-4f07-805b-0e9a4f29949b,
141,ML,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #4: Upstream Flow Volume,link #4,Upstream Flow Volume,Storage Routing,Link,Upstream Flow Volume,7592b694-59a3-4f07-805b-0e9a4f29949b,
142,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #5: Catchment Inflow,link #5,Catchment Inflow,Storage Routing,Link,Catchment Inflow,7592b694-59a3-4f07-805b-0e9a4f29949b,
143,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #5: Catchment Inflow Applied Downstream,link #5,Catchment Inflow Applied Downstream,Storage Routing,Link,Catchment Inflow Applied Downstream,7592b694-59a3-4f07-805b-0e9a4f29949b,
144,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #5: Catchment Inflow To End Of Link,link #5,Catchment Inflow To End Of Link,Storage Routing,Link,Catchment Inflow To End Of Link,7592b694-59a3-4f07-805b-0e9a4f29949b,
145,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #5: Downstream Flow,link #5,Downstream Flow,Storage Routing,Link,Downstream Flow,7592b694-59a3-4f07-805b-0e9a4f29949b,
146,ML,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #5: Downstream Flow Volume,link #5,Downstream Flow Volume,Storage Routing,Link,Downstream Flow Volume,7592b694-59a3-4f07-805b-0e9a4f29949b,
147,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #5: Lateral Flow,link #5,Lateral Flow,Storage Routing,Link,Lateral Flow,7592b694-59a3-4f07-805b-0e9a4f29949b,
148,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #5: Lateral Flow Applied Downstream,link #5,Lateral Flow Applied Downstream,Storage Routing,Link,Lateral Flow Applied Downstream,7592b694-59a3-4f07-805b-0e9a4f29949b,
149,ML,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #5: Live Storage Volume,link #5,Live Storage Volume,Storage Routing,Link,Live Storage Volume,7592b694-59a3-4f07-805b-0e9a4f29949b,
150,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #5: Loss / Gain Flux,link #5,Loss / Gain Flux,Storage Routing,Link,Loss / Gain Flux,7592b694-59a3-4f07-805b-0e9a4f29949b,
151,ML,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #5: Storage Volume,link #5,Storage Volume,Storage Routing,Link,Storage Volume,7592b694-59a3-4f07-805b-0e9a4f29949b,
152,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #5: Time Series Flux,link #5,Time Series Flux,Storage Routing,Link,Time Series Flux,7592b694-59a3-4f07-805b-0e9a4f29949b,
153,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #5: Upstream Flow,link #5,Upstream Flow,Storage Routing,Link,Upstream Flow,7592b694-59a3-4f07-805b-0e9a4f29949b,
154,ML,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #5: Upstream Flow Volume,link #5,Upstream Flow Volume,Storage Routing,Link,Upstream Flow Volume,7592b694-59a3-4f07-805b-0e9a4f29949b,
155,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #6: Catchment Inflow,link #6,Catchment Inflow,Storage Routing,Link,Catchment Inflow,7592b694-59a3-4f07-805b-0e9a4f29949b,
156,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #6: Catchment Inflow Applied Downstream,link #6,Catchment Inflow Applied Downstream,Storage Routing,Link,Catchment Inflow Applied Downstream,7592b694-59a3-4f07-805b-0e9a4f29949b,
157,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #6: Catchment Inflow To End Of Link,link #6,Catchment Inflow To End Of Link,Storage Routing,Link,Catchment Inflow To End Of Link,7592b694-59a3-4f07-805b-0e9a4f29949b,
158,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #6: Downstream Flow,link #6,Downstream Flow,Storage Routing,Link,Downstream Flow,7592b694-59a3-4f07-805b-0e9a4f29949b,
159,ML,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #6: Downstream Flow Volume,link #6,Downstream Flow Volume,Storage Routing,Link,Downstream Flow Volume,7592b694-59a3-4f07-805b-0e9a4f29949b,
160,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #6: Lateral Flow,link #6,Lateral Flow,Storage Routing,Link,Lateral Flow,7592b694-59a3-4f07-805b-0e9a4f29949b,
161,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #6: Lateral Flow Applied Downstream,link #6,Lateral Flow Applied Downstream,Storage Routing,Link,Lateral Flow Applied Downstream,7592b694-59a3-4f07-805b-0e9a4f29949b,
162,ML,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #6: Live Storage Volume,link #6,Live Storage Volume,Storage Routing,Link,Live Storage Volume,7592b694-59a3-4f07-805b-0e9a4f29949b,
163,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #6: Loss / Gain Flux,link #6,Loss / Gain Flux,Storage Routing,Link,Loss / Gain Flux,7592b694-59a3-4f07-805b-0e9a4f29949b,
164,ML,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #6: Storage Volume,link #6,Storage Volume,Storage Routing,Link,Storage Volume,7592b694-59a3-4f07-805b-0e9a4f29949b,
165,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #6: Time Series Flux,link #6,Time Series Flux,Storage Routing,Link,Time Series Flux,7592b694-59a3-4f07-805b-0e9a4f29949b,
166,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #6: Upstream Flow,link #6,Upstream Flow,Storage Routing,Link,Upstream Flow,7592b694-59a3-4f07-805b-0e9a4f29949b,
167,ML,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #6: Upstream Flow Volume,link #6,Upstream Flow Volume,Storage Routing,Link,Upstream Flow Volume,7592b694-59a3-4f07-805b-0e9a4f29949b,
168,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #7: Catchment Inflow,link #7,Catchment Inflow,Storage Routing,Link,Catchment Inflow,7592b694-59a3-4f07-805b-0e9a4f29949b,
169,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #7: Catchment Inflow Applied Downstream,link #7,Catchment Inflow Applied Downstream,Storage Routing,Link,Catchment Inflow Applied Downstream,7592b694-59a3-4f07-805b-0e9a4f29949b,
170,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #7: Catchment Inflow To End Of Link,link #7,Catchment Inflow To End Of Link,Storage Routing,Link,Catchment Inflow To End Of Link,7592b694-59a3-4f07-805b-0e9a4f29949b,
171,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #7: Downstream Flow,link #7,Downstream Flow,Storage Routing,Link,Downstream Flow,7592b694-59a3-4f07-805b-0e9a4f29949b,
172,ML,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #7: Downstream Flow Volume,link #7,Downstream Flow Volume,Storage Routing,Link,Downstream Flow Volume,7592b694-59a3-4f07-805b-0e9a4f29949b,
173,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #7: Lateral Flow,link #7,Lateral Flow,Storage Routing,Link,Lateral Flow,7592b694-59a3-4f07-805b-0e9a4f29949b,
174,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #7: Lateral Flow Applied Downstream,link #7,Lateral Flow Applied Downstream,Storage Routing,Link,Lateral Flow Applied Downstream,7592b694-59a3-4f07-805b-0e9a4f29949b,
175,ML,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #7: Live Storage Volume,link #7,Live Storage Volume,Storage Routing,Link,Live Storage Volume,7592b694-59a3-4f07-805b-0e9a4f29949b,
176,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #7: Loss / Gain Flux,link #7,Loss / Gain Flux,Storage Routing,Link,Loss / Gain Flux,7592b694-59a3-4f07-805b-0e9a4f29949b,
177,ML,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #7: Storage Volume,link #7,Storage Volume,Storage Routing,Link,Storage Volume,7592b694-59a3-4f07-805b-0e9a4f29949b,
178,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #7: Time Series Flux,link #7,Time Series Flux,Storage Routing,Link,Time Series Flux,7592b694-59a3-4f07-805b-0e9a4f29949b,
179,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #7: Upstream Flow,link #7,Upstream Flow,Storage Routing,Link,Upstream Flow,7592b694-59a3-4f07-805b-0e9a4f29949b,
180,ML,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #7: Upstream Flow Volume,link #7,Upstream Flow Volume,Storage Routing,Link,Upstream Flow Volume,7592b694-59a3-4f07-805b-0e9a4f29949b,
181,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #8: Catchment Inflow,link #8,Catchment Inflow,Storage Routing,Link,Catchment Inflow,7592b694-59a3-4f07-805b-0e9a4f29949b,
182,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #8: Catchment Inflow Applied Downstream,link #8,Catchment Inflow Applied Downstream,Storage Routing,Link,Catchment Inflow Applied Downstream,7592b694-59a3-4f07-805b-0e9a4f29949b,
183,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #8: Catchment Inflow To End Of Link,link #8,Catchment Inflow To End Of Link,Storage Routing,Link,Catchment Inflow To End Of Link,7592b694-59a3-4f07-805b-0e9a4f29949b,
184,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #8: Downstream Flow,link #8,Downstream Flow,Storage Routing,Link,Downstream Flow,7592b694-59a3-4f07-805b-0e9a4f29949b,
185,ML,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #8: Downstream Flow Volume,link #8,Downstream Flow Volume,Storage Routing,Link,Downstream Flow Volume,7592b694-59a3-4f07-805b-0e9a4f29949b,
186,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #8: Lateral Flow,link #8,Lateral Flow,Storage Routing,Link,Lateral Flow,7592b694-59a3-4f07-805b-0e9a4f29949b,
187,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #8: Lateral Flow Applied Downstream,link #8,Lateral Flow Applied Downstream,Storage Routing,Link,Lateral Flow Applied Downstream,7592b694-59a3-4f07-805b-0e9a4f29949b,
188,ML,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #8: Live Storage Volume,link #8,Live Storage Volume,Storage Routing,Link,Live Storage Volume,7592b694-59a3-4f07-805b-0e9a4f29949b,
189,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #8: Loss / Gain Flux,link #8,Loss / Gain Flux,Storage Routing,Link,Loss / Gain Flux,7592b694-59a3-4f07-805b-0e9a4f29949b,
190,ML,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #8: Storage Volume,link #8,Storage Volume,Storage Routing,Link,Storage Volume,7592b694-59a3-4f07-805b-0e9a4f29949b,
191,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #8: Time Series Flux,link #8,Time Series Flux,Storage Routing,Link,Time Series Flux,7592b694-59a3-4f07-805b-0e9a4f29949b,
192,ML.day^-1,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #8: Upstream Flow,link #8,Upstream Flow,Storage Routing,Link,Upstream Flow,7592b694-59a3-4f07-805b-0e9a4f29949b,
193,ML,(1) A test scenario with AWBM 0,A test scenario with AWBM 0,Default Input Set,Storage Routing: link #8: Upstream Flow Volume,link #8,Upstream Flow Volume,Storage Routing,Link,Upstream Flow Volume,7592b694-59a3-4f07-805b-0e9a4f29949b,
