Date,Inflow,Rainfall,PET
05/01/1936,0.1201,0.3,3.2992
06/01/1936,0.1084,0,3.2992
07/01/1936,0.1009,0,3.2992
08/01/1936,0.0957,0.0801,3.2992
09/01/1936,0.0918,1.8335,3.2992
10/01/1936,0.0887,0,3.2992
11/01/1936,0.0873,0,3.2992
12/01/1936,0.0844,0,3.2992
13/01/1936,0.0819,0,3.2992
14/01/1936,0.0796,0,3.2992
15/01/1936,0.0775,0,3.2992
16/01/1936,0.0755,0,3.2992
17/01/1936,0.0735,0,3.2992
18/01/1936,0.0716,0,3.2992
19/01/1936,0.0698,0,3.2992
20/01/1936,0.0681,0,3.2992
21/01/1936,0.0663,0,3.2992
22/01/1936,0.0647,0,3.2992
23/01/1936,0.063,0,3.2992
24/01/1936,0.0614,0,3.2992
25/01/1936,0.0598,0,3.2992
26/01/1936,0.0583,0,3.2992
27/01/1936,0.0568,0.1183,3.2992
28/01/1936,0.0554,0,3.2992
29/01/1936,0.054,0,3.2992
30/01/1936,0.0526,0,3.2992
31/01/1936,0.0512,0.8338,3.2992
01/02/1936,0.0489,0,4.2595
02/02/1936,0.0477,0,4.2595
03/02/1936,0.0464,0.531,4.2595
04/02/1936,0.0867,2.9593,4.2595
05/02/1936,0.1321,0,4.2595
06/02/1936,0.0957,0.0629,4.2595
07/02/1936,0.0749,1.6911,4.2595
08/02/1936,0.0628,0.1254,4.2595
09/02/1936,0.0555,0.228,4.2595
10/02/1936,0.0509,0,4.2595
11/02/1936,0.0478,0,4.2595
12/02/1936,0.0456,0.3513,4.2595
13/02/1936,0.0438,0.0573,4.2595
14/02/1936,0.0423,0,4.2595
15/02/1936,0.041,0,4.2595
16/02/1936,0.0398,0,4.2595
17/02/1936,0.0387,0.1401,4.2595
18/02/1936,0.0376,0.3791,4.2595
19/02/1936,0.0475,1.9774,4.2595
20/02/1936,0.0697,2.5269,4.2595
21/02/1936,0.0826,1.2608,4.2595
22/02/1936,0.0766,0,4.2595
23/02/1936,0.0594,0,4.2595
24/02/1936,0.268,5.1376,4.2595
25/02/1936,0.5199,0,4.2595
26/02/1936,0.3261,0,4.2595
27/02/1936,0.2175,0,4.2595
28/02/1936,0.1562,0,4.2595
29/02/1936,0.1212,0,4.2595
01/03/1936,0.0998,0,5.3627
02/03/1936,0.0877,0,5.3627
03/03/1936,0.0801,0,5.3627
04/03/1936,0.0751,0,5.3627
05/03/1936,0.0715,0,5.3627
06/03/1936,0.0687,0,5.3627
07/03/1936,0.0664,0,5.3627
08/03/1936,0.0644,0,5.3627
09/03/1936,0.0625,0.2614,5.3627
10/03/1936,0.0608,0,5.3627
11/03/1936,0.0592,0,5.3627
12/03/1936,0.0576,0,5.3627
13/03/1936,0.0561,0,5.3627
14/03/1936,0.0546,0,5.3627
15/03/1936,0.0531,0,5.3627
16/03/1936,0.0517,0,5.3627
17/03/1936,0.0503,0,5.3627
18/03/1936,0.049,0,5.3627
19/03/1936,0.0477,0,5.3627
20/03/1936,0.0464,0,5.3627
21/03/1936,0.0451,0.2591,5.3627
22/03/1936,0.0439,0.4082,5.3627
23/03/1936,0.0427,0,5.3627
24/03/1936,0.0415,0.0933,5.3627
25/03/1936,0.0404,1.0788,5.3627
26/03/1936,0.4774,7.5857,5.3627
27/03/1936,0.7302,0,5.3627
28/03/1936,0.4536,0,5.3627
29/03/1936,0.2986,0,5.3627
30/03/1936,0.2113,1.0865,5.3627
31/03/1936,0.1732,1.9933,5.3627
01/04/1936,0.1575,0,6.3788
02/04/1936,0.1302,0.3991,6.3788
03/04/1936,0.3388,4.7686,6.3788
04/04/1936,0.626,4.4998,6.3788
05/04/1936,0.6424,0,6.3788
06/04/1936,0.4265,0,6.3788
07/04/1936,0.3047,0,6.3788
08/04/1936,0.2354,0,6.3788
09/04/1936,0.1952,0,6.3788
10/04/1936,0.1713,0,6.3788
11/04/1936,0.1564,0,6.3788
12/04/1936,0.1466,0,6.3788
13/04/1936,0.1396,1.0788,6.3788
14/04/1936,0.1343,0,6.3788
15/04/1936,0.1299,0,6.3788
16/04/1936,0.1261,1.5943,6.3788
17/04/1936,0.1226,0,6.3788
18/04/1936,0.1193,0,6.3788
19/04/1936,0.1162,0,6.3788
20/04/1936,0.1133,0.2096,6.3788
21/04/1936,0.1104,0,6.3788
22/04/1936,0.1075,0,6.3788
23/04/1936,0.1048,0,6.3788
24/04/1936,0.1021,0,6.3788
25/04/1936,0.0995,0,6.3788
26/04/1936,0.097,0,6.3788
27/04/1936,0.0945,0,6.3788
28/04/1936,0.0921,0,6.3788
29/04/1936,0.0897,0,6.3788
30/04/1936,0.0874,0,6.3788
01/05/1936,0.0849,0,6.5848
02/05/1936,0.0827,0,6.5848
03/05/1936,0.0806,0.085,6.5848
04/05/1936,0.0785,1.9446,6.5848
05/05/1936,0.2958,5.554,6.5848
06/05/1936,0.9452,7.3104,6.5848
07/05/1936,1.0777,0.1219,6.5848
08/05/1936,1.6665,14.4903,6.5848
09/05/1936,2.186,7.8769,6.5848
10/05/1936,1.4629,0,6.5848
11/05/1936,0.9685,0,6.5848
12/05/1936,0.9001,3.9919,6.5848
13/05/1936,0.9179,1.4789,6.5848
14/05/1936,1.7572,13.2849,6.5848
15/05/1936,1.441,0,6.5848
16/05/1936,0.9995,0,6.5848
17/05/1936,1.3697,9.8316,6.5848
18/05/1936,0.9948,3.2538,6.5848
19/05/1936,2.2159,14.1362,6.5848
20/05/1936,1.7275,11.3301,6.5848
21/05/1936,1.9095,13.0577,6.5848
22/05/1936,0.7828,3.7254,6.5848
23/05/1936,0.6499,2.0841,6.5848
24/05/1936,0.6342,0,6.5848
25/05/1936,0.6345,1.8101,6.5848
26/05/1936,2.2534,16.8187,6.5848
27/05/1936,2.3429,15.2645,6.5848
28/05/1936,3.0707,19.5925,6.5848
29/05/1936,2.5555,15.9002,6.5848
30/05/1936,0.8143,1.7373,6.5848
31/05/1936,1.7691,9.482,6.5848
01/06/1936,0.9825,1.4988,5.0994
02/06/1936,0.889,0.1022,5.0994
03/06/1936,0.9052,3.3146,5.0994
04/06/1936,0.8532,3.3434,5.0994
05/06/1936,0.7978,0.0342,5.0994
06/06/1936,3.1354,18.9744,5.0994
07/06/1936,3.3156,17.6612,5.0994
08/06/1936,1.4211,5.3754,5.0994
09/06/1936,1.4987,4.679,5.0994
10/06/1936,3.0425,15.809,5.0994
11/06/1936,6.3862,39.1419,5.0994
12/06/1936,5.2289,23.2342,5.0994
13/06/1936,11.3231,103.1945,5.0994
14/06/1936,12.625,94.1472,5.0994
15/06/1936,8.7885,5.3717,5.0994
16/06/1936,6.1661,2.7194,5.0994
17/06/1936,3.8948,0,5.0994
18/06/1936,2.5816,0.7836,5.0994
19/06/1936,2.5579,6.7107,5.0994
20/06/1936,5.3927,18.6177,5.0994
21/06/1936,6.2823,8.6768,5.0994
22/06/1936,5.7369,7.5808,5.0994
23/06/1936,4.2508,0,5.0994
24/06/1936,4.7185,14.4218,5.0994
25/06/1936,5.335,11.9481,5.0994
26/06/1936,5.1653,11.3608,5.0994
27/06/1936,8.3751,34.3294,5.0994
28/06/1936,10.2874,36.1344,5.0994
29/06/1936,6.735,5.9013,5.0994
30/06/1936,7.0427,12.3622,5.0994
01/07/1936,5.9392,7.1674,3.9832
02/07/1936,4.6936,4.4634,3.9832
03/07/1936,5.838,15.2245,3.9832
04/07/1936,5.042,0.7173,3.9832
05/07/1936,3.873,6.6535,3.9832
06/07/1936,6.6048,22.4966,3.9832
07/07/1936,5.0796,0.0756,3.9832
08/07/1936,3.2324,2.0001,3.9832
09/07/1936,2.196,0.3753,3.9832
10/07/1936,4.6349,23.0919,3.9832
11/07/1936,4.1754,1.4752,3.9832
12/07/1936,2.7201,0.826,3.9832
13/07/1936,1.9017,1.026,3.9832
14/07/1936,1.4376,0.4404,3.9832
15/07/1936,1.1921,2.1132,3.9832
16/07/1936,1.4973,4.1901,3.9832
17/07/1936,3.4433,13.8893,3.9832
18/07/1936,4.0951,9.09,3.9832
19/07/1936,5.3841,21.8856,3.9832
20/07/1936,3.9769,2.5551,3.9832
21/07/1936,3.226,5.5165,3.9832
22/07/1936,3.1997,3.6905,3.9832
23/07/1936,2.5049,1.5884,3.9832
24/07/1936,3.6304,14.7201,3.9832
25/07/1936,6.6227,22.5461,3.9832
26/07/1936,3.8374,2.9574,3.9832
27/07/1936,7.082,34.1589,3.9832
28/07/1936,4.9383,7.4676,3.9832
29/07/1936,4.0716,3.1724,3.9832
30/07/1936,6.012,22.6769,3.9832
31/07/1936,4.4271,4.07,3.9832
01/08/1936,5.228,16.9055,3.9195
02/08/1936,4.6063,5.187,3.9195
03/08/1936,3.5015,1.2833,3.9195
04/08/1936,2.5238,3.8944,3.9195
05/08/1936,2.0582,0.0731,3.9195
06/08/1936,1.5236,2.3909,3.9195
07/08/1936,1.2869,3.015,3.9195
08/08/1936,1.1765,1.7682,3.9195
09/08/1936,1.0083,2.5636,3.9195
10/08/1936,2.3727,13.7019,3.9195
11/08/1936,3.7037,6.1121,3.9195
12/08/1936,3.1402,0.245,3.9195
13/08/1936,2.0977,0.2096,3.9195
14/08/1936,2.4305,7.8557,3.9195
15/08/1936,2.541,2.0933,3.9195
16/08/1936,4.2828,21.5967,3.9195
17/08/1936,4.0896,6.5818,3.9195
18/08/1936,5.2662,17.1574,3.9195
19/08/1936,7.9892,37.3009,3.9195
20/08/1936,4.1954,8.0122,3.9195
21/08/1936,6.3682,21.059,3.9195
22/08/1936,5.7628,12.566,3.9195
23/08/1936,4.0493,0.8643,3.9195
24/08/1936,3.181,5.0745,3.9195
25/08/1936,2.3639,0.1156,3.9195
26/08/1936,6.527,36.3064,3.9195
27/08/1936,6.5254,14.6436,3.9195
28/08/1936,5.584,8.1404,3.9195
29/08/1936,4.658,6.7863,3.9195
30/08/1936,5.1134,10.4449,3.9195
31/08/1936,4.8924,5.4595,3.9195
01/09/1936,4.2911,5.198,4.2076
02/09/1936,4.8745,11.0648,4.2076
03/09/1936,4.5219,4.304,4.2076
04/09/1936,3.5508,3.1271,4.2076
05/09/1936,3.4624,6.9709,4.2076
06/09/1936,4.2787,11.6955,4.2076
07/09/1936,5.3301,13.0812,4.2076
08/09/1936,3.8769,3.2135,4.2076
09/09/1936,6.5832,32.1066,4.2076
10/09/1936,5.8111,12.4649,4.2076
11/09/1936,6.439,15.7796,4.2076
12/09/1936,5.7928,11.6854,4.2076
13/09/1936,5.6887,9.1965,4.2076
14/09/1936,5.3857,10.6907,4.2076
15/09/1936,4.9198,6.0996,4.2076
16/09/1936,3.7892,0.4107,4.2076
17/09/1936,2.6713,4.1792,4.2076
18/09/1936,3.1055,8.1994,4.2076
19/09/1936,3.3871,0,4.2076
20/09/1936,2.2661,0.3002,4.2076
21/09/1936,1.634,0.3379,4.2076
22/09/1936,1.7035,4.4282,4.2076
23/09/1936,1.9892,3.6923,4.2076
24/09/1936,1.5319,0.9559,4.2076
25/09/1936,1.198,0.5623,4.2076
26/09/1936,1.4528,5.9033,4.2076
27/09/1936,1.7529,0,4.2076
28/09/1936,1.306,0.0033,4.2076
29/09/1936,1.0496,0.3788,4.2076
30/09/1936,0.8994,0.0267,4.2076
01/10/1936,0.8083,0.0357,4.3101
02/10/1936,0.7503,0.1062,4.3101
03/10/1936,0.7108,0.2251,4.3101
04/10/1936,2.7672,20.2723,4.3101
05/10/1936,9.3253,79.3161,4.3101
06/10/1936,3.389,0.7626,4.3101
07/10/1936,2.299,0.676,4.3101
08/10/1936,1.6832,0,4.3101
09/10/1936,1.3313,0,4.3101
10/10/1936,1.1263,0,4.3101
11/10/1936,1.0031,0,4.3101
12/10/1936,0.9256,0,4.3101
13/10/1936,0.8737,0,4.3101
14/10/1936,0.8363,0,4.3101
15/10/1936,0.8071,0,4.3101
16/10/1936,0.7827,1.1893,4.3101
17/10/1936,0.7958,2.61,4.3101
18/10/1936,2.699,17.7711,4.3101
19/10/1936,2.4661,3.5069,4.3101
20/10/1936,2.3192,6.9262,4.3101
21/10/1936,2.6118,4.4561,4.3101
22/10/1936,2.0657,2.1801,4.3101
23/10/1936,1.5251,2.8126,4.3101
24/10/1936,1.732,6.6287,4.3101
25/10/1936,2.0822,2.4422,4.3101
26/10/1936,1.5186,0,4.3101
27/10/1936,1.1645,0.0315,4.3101
28/10/1936,2.3372,12.081,4.3101
29/10/1936,2.9119,4.1926,4.3101
30/10/1936,2.1347,0.114,4.3101
31/10/1936,1.5101,0,4.3101
01/11/1936,1.1559,0,3.6833
02/11/1936,0.9511,0,3.6833
03/11/1936,0.8299,0,3.6833
04/11/1936,0.7553,0,3.6833
05/11/1936,0.7068,0,3.6833
06/11/1936,0.673,0,3.6833
07/11/1936,0.6475,0,3.6833
08/11/1936,0.6268,0,3.6833
09/11/1936,0.6089,0,3.6833
10/11/1936,0.5927,0,3.6833
11/11/1936,0.5776,0,3.6833
12/11/1936,0.5632,0,3.6833
13/11/1936,0.5495,0,3.6833
14/11/1936,0.8936,6.7131,3.6833
15/11/1936,1.0157,0,3.6833
16/11/1936,0.7961,0,3.6833
17/11/1936,0.6685,0.794,3.6833
18/11/1936,0.5921,0.5483,3.6833
19/11/1936,0.5444,0,3.6833
20/11/1936,0.5127,0,3.6833
21/11/1936,0.4901,0,3.6833
22/11/1936,0.4725,0,3.6833
23/11/1936,0.458,0,3.6833
24/11/1936,0.4452,0,3.6833
25/11/1936,0.4335,0,3.6833
26/11/1936,0.4226,0,3.6833
27/11/1936,0.4121,0,3.6833
28/11/1936,0.402,0,3.6833
29/11/1936,0.3923,0,3.6833
30/11/1936,0.3828,0,3.6833
01/12/1936,0.374,0,3.1944
02/12/1936,0.365,0,3.1944
03/12/1936,0.3562,0,3.1944
04/12/1936,0.3477,0,3.1944
05/12/1936,0.3393,0,3.1944
06/12/1936,0.3311,0,3.1944
07/12/1936,0.3232,0,3.1944
08/12/1936,0.3154,0,3.1944
09/12/1936,0.3078,0.2086,3.1944
10/12/1936,0.3004,0.0036,3.1944
11/12/1936,0.2931,0,3.1944
12/12/1936,0.2861,0,3.1944
13/12/1936,0.2792,0,3.1944
14/12/1936,0.2724,0,3.1944
15/12/1936,0.2659,0,3.1944
16/12/1936,0.2594,0,3.1944
17/12/1936,0.2532,0,3.1944
18/12/1936,0.2471,0,3.1944
19/12/1936,0.2411,0,3.1944
20/12/1936,0.2352,0,3.1944
21/12/1936,0.2296,0,3.1944
22/12/1936,0.224,0.0357,3.1944
23/12/1936,0.2186,0,3.1944
24/12/1936,0.2133,0,3.1944
25/12/1936,0.2081,0,3.1944
26/12/1936,0.2031,0,3.1944
27/12/1936,0.1981,0,3.1944
28/12/1936,0.1933,0,3.1944
29/12/1936,0.1886,0.0788,3.1944
30/12/1936,0.1841,0,3.1944
31/12/1936,0.1796,0,3.1944
01/01/1937,0.1751,0,3.2992
02/01/1937,0.1708,0,3.2992
03/01/1937,0.1667,0,3.2992
04/01/1937,0.1626,0,3.2992
05/01/1937,0.1586,0,3.2992
06/01/1937,0.1548,0,3.2992
07/01/1937,0.151,0,3.2992
08/01/1937,0.1473,0,3.2992
09/01/1937,0.1437,0,3.2992
10/01/1937,0.1402,0,3.2992
11/01/1937,0.1367,0,3.2992
12/01/1937,0.1334,0,3.2992
13/01/1937,0.1301,0,3.2992
14/01/1937,0.1269,0,3.2992
15/01/1937,0.1238,0,3.2992
16/01/1937,0.1208,0,3.2992
17/01/1937,0.1178,0,3.2992
18/01/1937,0.1149,0,3.2992
19/01/1937,0.1121,0,3.2992
20/01/1937,0.1093,0,3.2992
21/01/1937,0.1066,0,3.2992
22/01/1937,0.104,0,3.2992
23/01/1937,0.1014,0,3.2992
24/01/1937,0.0989,0,3.2992
25/01/1937,0.0964,0,3.2992
26/01/1937,0.094,0,3.2992
27/01/1937,0.0917,0,3.2992
28/01/1937,0.0894,0,3.2992
29/01/1937,0.0872,0,3.2992
30/01/1937,0.085,0,3.2992
31/01/1937,0.0829,0,3.2992
01/02/1937,0.0798,0,4.2595
02/02/1937,0.0778,0,4.2595
03/02/1937,0.0758,0,4.2595
04/02/1937,0.0739,0,4.2595
05/02/1937,0.072,0,4.2595
06/02/1937,0.0702,0,4.2595
07/02/1937,0.2005,4.4107,4.2595
08/02/1937,0.3476,0,4.2595
09/02/1937,0.2431,2.4077,4.2595
10/02/1937,0.1892,0.2436,4.2595
11/02/1937,0.1663,3.7099,4.2595
12/02/1937,0.2987,3.2471,4.2595
13/02/1937,1.7917,19.2401,4.2595
14/02/1937,2.0857,2.8406,4.2595
15/02/1937,1.2805,3.2053,4.2595
16/02/1937,0.8391,0.8186,4.2595
17/02/1937,0.5908,0.0061,4.2595
18/02/1937,0.7283,5.6084,4.2595
19/02/1937,1.1556,6.2913,4.2595
20/02/1937,1.1907,0,4.2595
21/02/1937,0.8104,0.5375,4.2595
22/02/1937,3.7442,41.4603,4.2595
23/02/1937,0.9533,0.5168,4.2595
24/02/1937,0.7851,0.9367,4.2595
25/02/1937,0.6855,0.7096,4.2595
26/02/1937,0.6242,0.5743,4.2595
27/02/1937,2.8796,23.7954,4.2595
28/02/1937,0.6702,2.9786,4.2595
01/03/1937,0.653,0,5.3627
02/03/1937,0.6374,0,5.3627
03/03/1937,0.6221,0,5.3627
04/03/1937,0.6071,0,5.3627
05/03/1937,0.5925,0,5.3627
06/03/1937,0.5783,0,5.3627
07/03/1937,0.5644,0,5.3627
08/03/1937,0.5508,0,5.3627
09/03/1937,0.5376,0,5.3627
10/03/1937,0.5247,0,5.3627
11/03/1937,0.512,0,5.3627
12/03/1937,0.4997,0,5.3627
13/03/1937,0.4877,0,5.3627
14/03/1937,0.4759,0,5.3627
15/03/1937,0.4645,0,5.3627
16/03/1937,0.4533,0.2348,5.3627
17/03/1937,0.8032,6.2856,5.3627
18/03/1937,1.0992,2.6204,5.3627
19/03/1937,0.8272,0,5.3627
20/03/1937,0.653,0,5.3627
21/03/1937,0.5515,0.9662,5.3627
22/03/1937,0.4906,0,5.3627
23/03/1937,0.4523,0,5.3627
24/03/1937,0.4266,2.2671,5.3627
25/03/1937,0.4082,0,5.3627
26/03/1937,1.041,9.1436,5.3627
27/03/1937,1.2165,0,5.3627
28/03/1937,0.864,0.505,5.3627
29/03/1937,0.6636,0,5.3627
30/03/1937,0.5477,0,5.3627
31/03/1937,0.4791,0.4664,5.3627
01/04/1937,0.4356,0,6.3788
02/04/1937,0.408,0.7821,6.3788
03/04/1937,0.3886,0.0383,6.3788
04/04/1937,0.3739,0,6.3788
05/04/1937,0.8721,8.2923,6.3788
06/04/1937,1.4436,0.6901,6.3788
07/04/1937,0.9793,0,6.3788
08/04/1937,0.717,0.6691,6.3788
09/04/1937,0.567,1.7379,6.3788
10/04/1937,0.4796,0,6.3788
11/04/1937,0.427,0,6.3788
12/04/1937,0.3939,0,6.3788
13/04/1937,0.3717,0,6.3788
14/04/1937,0.3556,0,6.3788
15/04/1937,0.3431,0,6.3788
16/04/1937,0.3326,0,6.3788
17/04/1937,0.3233,0,6.3788
18/04/1937,0.3148,0,6.3788
19/04/1937,0.3067,0,6.3788
20/04/1937,0.2991,0.6376,6.3788
21/04/1937,0.2917,0,6.3788
22/04/1937,0.2845,0,6.3788
23/04/1937,0.2775,2.5681,6.3788
24/04/1937,0.2707,0,6.3788
25/04/1937,0.2641,0.2274,6.3788
26/04/1937,0.2577,1.1637,6.3788
27/04/1937,0.2514,0,6.3788
28/04/1937,0.2452,0.9208,6.3788
29/04/1937,0.8464,7.6317,6.3788
30/04/1937,1.1142,0,6.3788
01/05/1937,0.7483,0,6.5848
02/05/1937,0.542,0,6.5848
03/05/1937,0.4242,0,6.5848
04/05/1937,0.5505,3.6049,6.5848
05/05/1937,0.7009,0,6.5848
06/05/1937,0.5158,0,6.5848
07/05/1937,0.4099,0,6.5848
08/05/1937,0.348,1.3812,6.5848
09/05/1937,0.8695,7.72,6.5848
10/05/1937,1.7093,7.7381,6.5848
11/05/1937,1.0796,8.646,6.5848
12/05/1937,0.9973,0,6.5848
13/05/1937,0.7365,0,6.5848
14/05/1937,0.5871,0,6.5848
15/05/1937,0.4998,0,6.5848
16/05/1937,0.447,0.4719,6.5848
17/05/1937,0.4136,0,6.5848
18/05/1937,0.3911,0,6.5848
19/05/1937,0.3746,0,6.5848
20/05/1937,0.3616,0,6.5848
21/05/1937,0.3507,0,6.5848
22/05/1937,1.8756,19.3815,6.5848
23/05/1937,2.6605,14.9262,6.5848
24/05/1937,1.0808,6.8137,6.5848
25/05/1937,2.2782,16.5104,6.5848
26/05/1937,2.1178,13.3585,6.5848
27/05/1937,1.661,9.3703,6.5848
28/05/1937,1.6361,9.0623,6.5848
29/05/1937,1.2272,5.3446,6.5848
30/05/1937,0.7363,0.0504,6.5848
31/05/1937,0.7176,0.7659,6.5848
01/06/1937,0.7013,0,5.0994
02/06/1937,0.6842,0,5.0994
03/06/1937,0.6676,0,5.0994
04/06/1937,0.6515,0,5.0994
05/06/1937,0.6358,0.5339,5.0994
06/06/1937,0.6846,2.621,5.0994
07/06/1937,0.9295,3.6859,5.0994
08/06/1937,1.8018,9.1131,5.0994
09/06/1937,1.6241,6.1987,5.0994
10/06/1937,1.0377,0,5.0994
11/06/1937,0.8513,0.0926,5.0994
12/06/1937,1.625,9.867,5.0994
13/06/1937,2.188,10.3292,5.0994
14/06/1937,0.9574,1.9419,5.0994
15/06/1937,0.8478,1.4494,5.0994
16/06/1937,0.7599,0,5.0994
17/06/1937,0.709,0,5.0994
18/06/1937,2.6595,18.4154,5.0994
19/06/1937,1.0657,4.9708,5.0994
20/06/1937,1.8165,10.5827,5.0994
21/06/1937,0.7738,2.4313,5.0994
22/06/1937,3.3532,22.1507,5.0994
23/06/1937,0.8288,1.6211,5.0994
24/06/1937,1.777,8.696,5.0994
25/06/1937,2.9028,15.2905,5.0994
26/06/1937,2.3037,9.3857,5.0994
27/06/1937,7.8111,56.7157,5.0994
28/06/1937,4.9763,21.7719,5.0994
29/06/1937,3.6785,8.5997,5.0994
30/06/1937,3.0629,4.1769,5.0994
01/07/1937,2.7227,5.6268,3.9832
02/07/1937,5.0312,21.7284,3.9832
03/07/1937,6.6835,23.333,3.9832
04/07/1937,3.6859,0.4484,3.9832
05/07/1937,3.1253,5.5037,3.9832
06/07/1937,4.4816,12.4911,3.9832
07/07/1937,3.8486,3.8808,3.9832
08/07/1937,4.0882,9.4383,3.9832
09/07/1937,5.6075,15.1048,3.9832
10/07/1937,3.6982,0,3.9832
11/07/1937,3.9473,13.5401,3.9832
12/07/1937,5.6663,20.1465,3.9832
13/07/1937,4.3695,5.1291,3.9832
14/07/1937,6.3542,23.6169,3.9832
15/07/1937,5.6822,13.8348,3.9832
16/07/1937,9.0555,34.4794,3.9832
17/07/1937,10.1727,45.9217,3.9832
18/07/1937,6.2187,3.3861,3.9832
19/07/1937,4.1399,3.8337,3.9832
20/07/1937,4.3052,9.5082,3.9832
21/07/1937,4.5401,5.2095,3.9832
22/07/1937,5.2822,14.7097,3.9832
23/07/1937,9.0996,36.9337,3.9832
24/07/1937,11.6448,47.1462,3.9832
25/07/1937,11.0821,24.2144,3.9832
26/07/1937,7.6394,2.7354,3.9832
27/07/1937,5.9991,10.0087,3.9832
28/07/1937,5.2981,0.4351,3.9832
29/07/1937,3.9843,5.3496,3.9832
30/07/1937,8.7723,42.1218,3.9832
31/07/1937,6.9782,0.7405,3.9832
01/08/1937,4.3053,0.5582,3.9195
02/08/1937,4.555,12.5805,3.9195
03/08/1937,9.6457,36.3639,3.9195
04/08/1937,6.7911,2.9254,3.9195
05/08/1937,4.4069,1.3422,3.9195
06/08/1937,2.8692,0.0937,3.9195
07/08/1937,2.0046,1.0788,3.9195
08/08/1937,1.5143,0.5232,3.9195
09/08/1937,1.2322,0,3.9195
10/08/1937,1.0661,2.8947,3.9195
11/08/1937,0.9647,0.2662,3.9195
12/08/1937,3.1422,17.2501,3.9195
13/08/1937,4.1827,5.0848,3.9195
14/08/1937,6.1695,22.8901,3.9195
15/08/1937,6.4346,13.8879,3.9195
16/08/1937,7.1851,15.2335,3.9195
17/08/1937,4.8437,1.414,3.9195
18/08/1937,3.5929,4.6748,3.9195
19/08/1937,3.6697,5.5606,3.9195
20/08/1937,4.6154,12.6672,3.9195
21/08/1937,4.0686,1.2246,3.9195
22/08/1937,2.654,0.2715,3.9195
23/08/1937,1.8808,1.9957,3.9195
24/08/1937,1.4513,1.6721,3.9195
25/08/1937,1.1721,0.2015,3.9195
26/08/1937,1.0081,0,3.9195
27/08/1937,0.9085,0.0039,3.9195
28/08/1937,0.8447,0.036,3.9195
29/08/1937,0.8012,0.8896,3.9195
30/08/1937,0.7691,0.3643,3.9195
31/08/1937,1.2452,6.3483,3.9195
01/09/1937,1.9677,6.8869,4.2076
02/09/1937,4.02,16.698,4.2076
03/09/1937,6.5533,27.8039,4.2076
04/09/1937,5.5782,15.2434,4.2076
05/09/1937,4.7661,12.617,4.2076
06/09/1937,8.8789,45.2634,4.2076
07/09/1937,4.3347,4.7569,4.2076
08/09/1937,3.8841,5.7061,4.2076
09/09/1937,3.6947,5.3528,4.2076
10/09/1937,3.1108,0.8392,4.2076
11/09/1937,4.776,20.228,4.2076
12/09/1937,4.9692,8.2535,4.2076
13/09/1937,8.4776,33.9229,4.2076
14/09/1937,4.5548,4.2036,4.2076
15/09/1937,3.1243,0.5655,4.2076
16/09/1937,2.1502,0,4.2076
17/09/1937,1.5989,1.0712,4.2076
18/09/1937,1.4807,3.7177,4.2076
19/09/1937,2.7391,10.8353,4.2076
20/09/1937,3.0927,0,4.2076
21/09/1937,2.4314,4.0897,4.2076
22/09/1937,3.5618,10.8826,4.2076
23/09/1937,4.0913,7.9842,4.2076
24/09/1937,2.96,0.3838,4.2076
25/09/1937,3.055,9.5242,4.2076
26/09/1937,2.9644,6.1905,4.2076
27/09/1937,2.6042,0.0688,4.2076
28/09/1937,2.2134,5.2893,4.2076
29/09/1937,2.1518,0.6557,4.2076
30/09/1937,1.5522,1.2069,4.2076
01/10/1937,1.2103,1.4334,4.3101
02/10/1937,1.8151,8.4942,4.3101
03/10/1937,3.0978,9.7447,4.3101
04/10/1937,2.8377,9.0084,4.3101
05/10/1937,2.5911,3.9055,4.3101
06/10/1937,1.7892,0.0276,4.3101
07/10/1937,1.3352,1.6729,4.3101
08/10/1937,1.635,6.4374,4.3101
09/10/1937,2.0917,2.699,4.3101
10/10/1937,1.5962,0,4.3101
11/10/1937,1.2099,0.8287,4.3101
12/10/1937,0.9874,0.0933,4.3101
13/10/1937,0.8562,0.0629,4.3101
14/10/1937,0.776,0.7026,4.3101
15/10/1937,0.7242,0,4.3101
16/10/1937,0.6883,0,4.3101
17/10/1937,0.6616,0,4.3101
18/10/1937,0.64,0,4.3101
19/10/1937,0.6215,0,4.3101
20/10/1937,0.6049,0,4.3101
21/10/1937,0.5894,0,4.3101
22/10/1937,0.5747,0,4.3101
23/10/1937,0.5606,0,4.3101
24/10/1937,0.547,0.4649,4.3101
25/10/1937,0.5338,0.4524,4.3101
26/10/1937,0.5209,0.0935,4.3101
27/10/1937,0.5227,2.0013,4.3101
28/10/1937,0.6979,3.6868,4.3101
29/10/1937,0.8593,0,4.3101
30/10/1937,0.69,0,4.3101
31/10/1937,0.5908,0,4.3101
01/11/1937,0.5313,0,3.6833
02/11/1937,0.493,0,3.6833
03/11/1937,0.467,0,3.6833
04/11/1937,0.4479,0,3.6833
05/11/1937,0.4328,0,3.6833
06/11/1937,0.4199,0,3.6833
07/11/1937,0.4085,0,3.6833
08/11/1937,0.3979,0,3.6833
09/11/1937,0.3879,0,3.6833
10/11/1937,0.3784,0,3.6833
11/11/1937,0.3691,0,3.6833
12/11/1937,0.3602,0,3.6833
13/11/1937,0.3515,0,3.6833
14/11/1937,0.343,0,3.6833
